Matrícula;Data Afastamento;Data Retorno;Motivo
59540;17/06/2019;06/07/2019;Férias
59540;20/12/2018;31/12/2018;Férias
59540;22/08/2018;06/09/2018;Férias
59540;23/04/2018;08/05/2018;Férias
59540;16/10/2017;27/10/2017;Licença Não Remunerada
59542;01/03/2017;;Demissão
59586;06/10/2017;;Demissão
59590;13/12/2017;;Demissão
59591;22/12/2017;;Demissão
59592;05/01/2018;;Demissão
59596;08/03/2017;;Demissão
59605;22/05/2019;10/06/2019;Férias
59605;20/12/2018;19/01/2019;Férias
59606;04/09/2019;23/09/2019;Férias
59606;21/01/2019;09/02/2019;Férias
59606;20/12/2018;31/12/2018;Férias
59607;13/06/2017;;Demissão
59608;01/03/2018;;Demissão
59609;03/04/2017;;Demissão
59610;12/03/2018;;Demissão
59610;18/09/2017;03/10/2017;Férias
59611;03/04/2017;;Demissão
59612;04/09/2019;23/09/2019;Férias
59612;03/12/2018;02/01/2019;Férias
59613;16/08/2017;;Demissão
59614;17/07/2018;;Demissão
59615;16/08/2017;;Demissão
59616;01/09/2017;;Demissão
59616;01/06/2017;02/06/2017;Atestado Médico
59617;07/08/2018;;Demissão
59618;02/06/2017;;Demissão
59619;20/09/2019;21/09/2019;Atestado Médico
59619;01/04/2019;20/04/2019;Férias
59619;20/12/2018;19/01/2019;Férias
59620;12/03/2019;;Demissão
59620;16/12/2018;05/01/2019;Férias
59620;10/12/2018;16/12/2018;Férias
59620;18/09/2018;17/11/2018;Licença Maternidade
59620;21/05/2018;18/09/2018;Licença Maternidade
59620;26/02/2018;20/05/2018;Auxilio Doença
59620;18/12/2017;06/01/2018;Férias
59621;29/04/2017;;Demissão
59622;17/06/2019;17/07/2019;Férias
59622;18/02/2019;22/02/2019;Férias
59622;10/12/2018;05/01/2019;Férias
59623;17/06/2019;08/07/2019;Férias
59623;24/12/2018;31/12/2018;Férias
59623;03/12/2018;24/12/2018;Férias
59623;12/05/2018;21/05/2018;Férias
59623;07/05/2018;12/05/2018;Férias
59623;02/01/2018;22/01/2018;Férias
59624;29/04/2017;;Demissão
59625;08/02/2018;;Demissão
59625;18/09/2017;03/10/2017;Férias
59626;29/04/2017;;Demissão
59627;14/01/2019;;Demissão
59627;23/12/2018;31/12/2018;Férias
59627;03/12/2018;23/12/2018;Férias
59627;07/05/2018;17/05/2018;Férias
59627;02/01/2018;10/01/2018;Férias
59627;16/10/2017;26/10/2017;Férias
59628;01/04/2019;20/04/2019;Férias
59628;20/12/2018;31/12/2018;Férias
59628;29/10/2018;28/11/2018;Férias
59629;29/04/2017;;Demissão
59630;14/09/2018;;Demissão
59630;18/12/2017;21/12/2017;Férias
59630;18/09/2017;03/10/2017;Férias
59631;01/08/2018;;Demissão
59631;07/05/2018;17/05/2018;Férias
59631;02/01/2018;12/01/2018;Férias
59631;16/10/2017;26/10/2017;Férias
59632;05/08/2019;23/09/2019;Auxilio Doença
59632;22/07/2019;05/08/2019;Atestado Médico
59632;18/07/2019;19/07/2019;Atestado Médico
59632;04/02/2019;20/02/2019;Férias
59632;17/12/2018;31/12/2018;Férias
59633;15/07/2019;;Demissão
59633;20/12/2018;31/12/2018;Férias
59633;05/11/2018;05/12/2018;Férias
59633;01/06/2017;03/06/2017;Atestado Médico
59634;04/05/2017;;Demissão
59635;04/05/2017;;Demissão
59636;03/04/2017;;Demissão
59637;04/05/2017;;Demissão
59638;13/09/2017;;Demissão
59638;01/06/2017;02/06/2017;Atestado Médico
59639;03/04/2017;;Demissão
59640;16/08/2017;;Demissão
59640;25/05/2017;26/05/2017;Atestado Médico
59641;29/04/2017;;Demissão
59642;08/05/2017;;Demissão
59643;14/01/2019;;Demissão
59643;17/12/2018;31/12/2018;Férias
59643;07/05/2018;21/05/2018;Férias
59644;13/11/2018;;Demissão
59644;12/07/2018;15/09/2018;Auxilio Doença
59644;18/09/2017;03/10/2017;Férias
59645;24/07/2018;;Demissão
59645;13/02/2018;14/04/2018;Licença Maternidade
59645;16/10/2017;13/02/2018;Licença Maternidade
59646;04/09/2017;;Demissão
59647;09/04/2018;;Demissão
59647;18/12/2017;26/12/2017;Férias
59647;16/10/2017;26/10/2017;Férias
59648;22/05/2019;10/06/2019;Férias
59648;20/12/2018;31/12/2018;Férias
59648;10/09/2018;10/10/2018;Férias
59648;08/06/2018;07/08/2018;Licença Maternidade
59648;08/02/2018;08/06/2018;Licença Maternidade
59648;02/09/2017;01/11/2017;Auxilio Doença
59649;24/09/2019;25/09/2019;Atestado Médico
59649;13/05/2019;10/07/2019;Auxilio Doença
59649;04/02/2019;23/02/2019;Férias
59649;20/12/2018;31/12/2018;Férias
59650;03/10/2019;04/10/2019;Atestado Médico
59650;06/02/2019;25/02/2019;Férias
59650;20/12/2018;31/12/2018;Férias
59651;08/02/2018;;Demissão
59651;18/09/2017;03/10/2017;Férias
59652;13/09/2019;14/09/2019;Atestado Médico
59652;22/05/2019;10/06/2019;Férias
59652;28/01/2019;16/02/2019;Férias
59652;20/12/2018;31/12/2018;Férias
59652;20/01/2018;07/03/2018;Auxilio Doença
59653;15/02/2018;;Demissão
59653;18/09/2017;03/10/2017;Férias
59654;12/08/2019;;Demissão
59654;29/03/2019;04/05/2019;Auxilio Doença
59654;09/03/2019;23/03/2019;Férias
59654;07/03/2019;09/03/2019;Férias
59654;03/12/2018;31/12/2018;Férias
59654;18/09/2017;03/10/2017;Férias
59655;14/06/2019;;Demissão
59655;22/05/2019;10/06/2019;Férias
59655;06/02/2019;25/02/2019;Férias
59655;20/12/2018;31/12/2018;Férias
59656;12/03/2019;;Demissão
59656;23/12/2018;31/12/2018;Férias
59656;03/12/2018;23/12/2018;Férias
59656;07/05/2018;17/05/2018;Férias
59656;02/01/2018;10/01/2018;Férias
59656;16/10/2017;26/10/2017;Férias
59657;01/08/2018;;Demissão
59657;18/09/2017;03/10/2017;Férias
59658;08/05/2017;;Demissão
59659;11/10/2018;;Demissão
59659;10/09/2018;10/10/2018;Férias
59660;15/01/2018;;Demissão
59661;03/04/2017;;Demissão
59662;04/09/2017;;Demissão
59663;04/09/2019;23/09/2019;Férias
59663;04/02/2019;23/02/2019;Férias
59663;20/12/2018;31/12/2018;Férias
59664;07/10/2019;08/10/2019;Atestado Médico
59664;17/06/2019;11/07/2019;Férias
59664;26/03/2019;25/05/2019;Licença Maternidade
59664;26/11/2018;26/03/2019;Licença Maternidade
59664;23/08/2018;25/11/2018;Auxilio Doença
59664;18/09/2017;03/10/2017;Férias
59665;01/04/2019;20/04/2019;Férias
59665;17/12/2018;06/01/2019;Férias
59665;02/05/2018;12/05/2018;Férias
59666;04/09/2017;;Demissão
59667;04/09/2017;;Demissão
59668;16/08/2017;;Demissão
59669;02/02/2018;;Demissão
59669;18/09/2017;03/10/2017;Férias
59670;02/10/2019;12/10/2019;Férias
59670;23/09/2019;02/10/2019;Férias
59670;17/06/2019;08/07/2019;Férias
59670;21/01/2019;09/02/2019;Férias
59670;20/12/2018;31/12/2018;Férias
59671;01/11/2018;;Demissão
59671;18/09/2017;03/10/2017;Férias
59672;11/09/2018;;Demissão
59673;23/09/2019;12/10/2019;Férias
59673;21/01/2019;09/02/2019;Férias
59673;20/12/2018;31/12/2018;Férias
59674;30/09/2019;19/10/2019;Férias
59674;20/12/2018;31/12/2018;Férias
59674;05/11/2018;05/12/2018;Férias
59675;03/07/2017;;Demissão
59676;04/09/2019;23/09/2019;Férias
59676;15/07/2019;28/07/2019;Férias
59676;20/12/2018;31/12/2018;Férias
59676;18/09/2017;03/10/2017;Férias
59677;04/09/2017;;Demissão
59678;03/08/2017;;Demissão
59679;04/05/2018;;Demissão
59680;23/09/2019;12/10/2019;Férias
59680;21/01/2019;09/02/2019;Férias
59680;20/12/2018;31/12/2018;Férias
59680;18/07/2018;04/09/2018;Auxilio Doença
59681;01/09/2017;;Demissão
59682;04/09/2017;;Demissão
59683;01/02/2018;;Demissão
59683;04/01/2018;15/01/2018;Férias
59684;02/05/2017;;Demissão
59685;20/05/2019;;Demissão
59685;22/02/2019;24/04/2019;Licença Remunerada
59685;26/10/2018;22/02/2019;Licença Remunerada
59685;24/04/2018;26/10/2018;Auxilio Doença
59686;16/01/2019;;Demissão
59686;20/12/2018;31/12/2018;Férias
59687;04/09/2019;23/09/2019;Férias
59687;01/07/2019;31/07/2019;Férias
59687;16/03/2019;15/05/2019;Licença Maternidade
59687;16/11/2018;16/03/2019;Licença Maternidade
59687;20/06/2018;15/11/2018;Auxilio Doença
59688;09/06/2017;;Demissão
59689;09/03/2019;23/03/2019;Férias
59689;07/03/2019;09/03/2019;Férias
59689;03/12/2018;31/12/2018;Férias
59689;18/09/2017;03/10/2017;Férias
59690;07/04/2017;;Demissão
59691;02/05/2017;;Demissão
59692;11/07/2017;;Demissão
59692;01/06/2017;03/06/2017;Atestado Médico
59692;29/05/2017;30/05/2017;Atestado Médico
59693;23/09/2019;12/10/2019;Férias
59693;20/12/2018;31/12/2018;Férias
59693;08/10/2018;07/11/2018;Férias
59694;11/10/2018;;Demissão
59694;05/06/2018;10/08/2018;Auxilio Doença
59695;16/08/2017;;Demissão
59695;07/06/2017;14/06/2017;Atestado Médico
59695;02/06/2017;07/06/2017;Atestado Médico
59695;01/06/2017;02/06/2017;Atestado Médico
59696;11/08/2017;;Demissão
59702;10/09/2018;;Demissão
59702;15/05/2018;17/05/2018;Férias
59702;10/05/2018;15/05/2018;Férias
59702;07/05/2018;10/05/2018;Férias
59702;18/12/2017;30/12/2017;Férias
59703;22/07/2019;10/08/2019;Férias
59703;20/12/2018;31/12/2018;Férias
59703;10/09/2018;10/10/2018;Férias
59704;01/06/2017;;Demissão
59705;03/07/2017;;Demissão
59706;23/12/2018;31/12/2018;Férias
59706;03/12/2018;23/12/2018;Férias
59706;11/05/2018;21/05/2018;Férias
59706;07/05/2018;11/05/2018;Férias
59706;18/12/2017;06/01/2018;Férias
59706;05/06/2017;06/06/2017;Atestado Médico
59707;07/03/2019;23/03/2019;Férias
59707;28/01/2019;13/02/2019;Férias
59707;17/12/2018;31/12/2018;Férias
59708;28/09/2019;29/09/2019;Atestado Médico
59708;27/09/2019;28/09/2019;Atestado Médico
59708;20/09/2019;21/09/2019;Atestado Médico
59708;07/03/2019;23/03/2019;Férias
59708;17/12/2018;31/12/2018;Férias
59708;18/09/2017;03/10/2017;Férias
59709;26/06/2019;11/09/2019;Auxilio Doença
59709;10/06/2019;25/06/2019;Atestado Médico
59709;24/05/2019;10/06/2019;Férias
59709;22/05/2019;24/05/2019;Férias
59709;03/12/2018;31/12/2018;Férias
59709;18/09/2017;03/10/2017;Férias
59710;04/09/2019;23/09/2019;Férias
59710;04/02/2019;23/02/2019;Férias
59710;20/12/2018;31/12/2018;Férias
59711;16/03/2018;;Demissão
59711;18/09/2017;03/10/2017;Férias
59712;08/05/2017;;Demissão
59713;01/11/2018;;Demissão
59713;18/09/2017;03/10/2017;Férias
59714;23/09/2019;12/10/2019;Férias
59714;21/01/2019;09/02/2019;Férias
59714;20/12/2018;31/12/2018;Férias
59715;02/05/2017;;Demissão
59716;23/09/2019;12/10/2019;Férias
59716;04/02/2019;20/02/2019;Férias
59716;17/12/2018;31/12/2018;Férias
59717;12/07/2019;;Demissão
59717;20/12/2018;31/12/2018;Férias
59717;27/07/2018;11/10/2018;Auxilio Doença
59717;09/12/2017;30/01/2018;Auxilio Doença
59718;14/01/2019;;Demissão
59718;03/12/2018;31/12/2018;Férias
59718;17/08/2018;16/10/2018;Licença Maternidade
59718;19/04/2018;17/08/2018;Licença Maternidade
59718;22/01/2018;18/04/2018;Auxilio Doença
59718;23/11/2017;10/01/2018;Auxilio Doença
59718;26/05/2017;27/05/2017;Atestado Médico
59719;01/08/2017;;Demissão
59719;01/06/2017;03/06/2017;Atestado Médico
59720;15/05/2017;;Demissão
59724;23/09/2019;12/10/2019;Férias
59724;20/12/2018;31/12/2018;Férias
59724;15/10/2018;14/11/2018;Férias
59725;03/04/2017;;Demissão
59726;28/12/2018;01/01/2019;Férias
59726;03/12/2018;27/12/2018;Férias
59726;11/05/2018;17/05/2018;Férias
59726;07/05/2018;11/05/2018;Férias
59726;18/12/2017;06/01/2018;Férias
59726;06/06/2017;07/06/2017;Atestado Médico
59727;02/05/2017;;Demissão
59728;01/11/2018;;Demissão
59728;18/09/2017;03/10/2017;Férias
59728;07/06/2017;08/06/2017;Atestado Médico
59729;12/03/2019;;Demissão
59729;03/12/2018;31/12/2018;Férias
59729;25/09/2018;24/11/2018;Licença Maternidade
59729;28/05/2018;25/09/2018;Licença Maternidade
59729;12/03/2018;27/05/2018;Auxilio Doença
59729;18/12/2017;06/01/2018;Férias
59729;31/05/2017;01/06/2017;Atestado Médico
59730;10/03/2017;;Demissão
59731;23/09/2019;25/09/2019;Férias
59731;03/12/2018;31/12/2018;Férias
59731;20/11/2018;03/12/2018;Férias
59731;18/12/2017;30/12/2017;Férias
59732;07/03/2017;;Demissão
59733;10/09/2018;;Demissão
59733;11/05/2018;17/05/2018;Férias
59733;07/05/2018;11/05/2018;Férias
59733;18/12/2017;06/01/2018;Férias
59772;01/11/2018;;Demissão
59772;08/05/2018;22/06/2018;Auxilio Doença
59773;15/01/2019;;Demissão
59773;20/12/2018;31/12/2018;Férias
59774;09/02/2018;;Demissão
59774;18/09/2017;03/10/2017;Férias
59775;08/02/2018;;Demissão
59775;18/09/2017;03/10/2017;Férias
59776;30/09/2019;19/10/2019;Férias
59776;14/01/2019;02/02/2019;Férias
59776;20/12/2018;31/12/2018;Férias
59777;01/06/2017;;Demissão
59778;11/02/2019;;Demissão
59778;19/12/2018;31/12/2018;Férias
59778;03/12/2018;19/12/2018;Férias
59778;07/05/2018;21/05/2018;Férias
59778;19/03/2018;23/03/2018;Férias
59778;18/12/2017;06/01/2018;Férias
59779;30/09/2019;19/10/2019;Férias
59779;10/12/2018;09/01/2019;Férias
59780;02/05/2017;;Demissão
59781;17/05/2017;;Demissão
59782;07/11/2018;;Demissão
59782;04/05/2018;05/09/2018;Auxilio Doença
59782;18/09/2017;03/10/2017;Férias
59783;01/07/2017;;Demissão
59784;08/10/2018;;Demissão
59785;10/09/2018;;Demissão
59785;28/03/2018;27/05/2018;Licença Maternidade
59785;28/11/2017;28/03/2018;Licença Maternidade
59785;06/06/2017;08/06/2017;Atestado Médico
59786;12/06/2017;;Demissão
59787;15/05/2017;;Demissão
59788;08/06/2018;;Demissão
59789;02/06/2017;;Demissão
59790;02/05/2017;;Demissão
59802;09/10/2018;;Demissão
59803;02/05/2017;;Demissão
59804;01/10/2018;;Demissão
59805;13/06/2019;;Demissão
59805;20/12/2018;31/12/2018;Férias
59805;11/05/2018;17/05/2018;Férias
59805;07/05/2018;11/05/2018;Férias
59805;18/12/2017;06/01/2018;Férias
59806;01/07/2017;;Demissão
59807;04/09/2019;23/09/2019;Férias
59807;25/02/2019;16/03/2019;Férias
59807;20/12/2018;31/12/2018;Férias
59808;11/10/2018;;Demissão
59808;18/09/2017;03/10/2017;Férias
59809;04/09/2019;;Demissão
59809;03/06/2019;03/07/2019;Férias
59809;05/02/2019;06/04/2019;Licença Maternidade
59809;08/10/2018;05/02/2019;Licença Maternidade
59809;03/08/2018;07/10/2018;Auxilio Doença
59810;01/07/2017;;Demissão
59811;14/06/2017;;Demissão
59811;02/06/2017;03/06/2017;Atestado Médico
59812;02/05/2017;;Demissão
59813;16/08/2017;;Demissão
59814;15/09/2017;;Demissão
59815;02/05/2017;;Demissão
59816;02/05/2017;;Demissão
59817;01/07/2017;;Demissão
59817;02/05/2017;02/06/2017;Auxilio Doença
59818;15/09/2017;;Demissão
59819;04/07/2018;;Demissão
59820;24/05/2019;10/06/2019;Férias
59820;22/05/2019;24/05/2019;Férias
59820;03/12/2018;31/12/2018;Férias
59820;18/09/2017;03/10/2017;Férias
59821;01/07/2017;;Demissão
59822;16/05/2017;;Demissão
59823;01/11/2018;;Demissão
59823;18/09/2017;03/10/2017;Férias
59827;01/06/2017;;Demissão
59828;02/05/2018;;Demissão
59828;04/01/2018;15/01/2018;Férias
59844;08/05/2017;;Demissão
59845;25/02/2019;16/03/2019;Férias
59845;20/12/2018;31/12/2018;Férias
59846;28/12/2018;01/01/2019;Férias
59846;03/12/2018;27/12/2018;Férias
59846;11/05/2018;17/05/2018;Férias
59846;07/05/2018;11/05/2018;Férias
59846;18/12/2017;06/01/2018;Férias
59847;28/12/2018;01/01/2019;Férias
59847;03/12/2018;27/12/2018;Férias
59847;11/05/2018;17/05/2018;Férias
59847;07/05/2018;11/05/2018;Férias
59847;18/12/2017;06/01/2018;Férias
59849;23/09/2019;14/10/2019;Férias
59849;22/12/2018;31/12/2018;Férias
59849;20/12/2018;22/12/2018;Férias
59849;07/05/2018;17/05/2018;Férias
59849;04/01/2018;15/01/2018;Férias
59850;01/06/2017;;Demissão
59851;08/02/2018;;Demissão
59859;10/06/2019;;Demissão
59859;17/12/2018;31/12/2018;Férias
59859;19/11/2018;29/11/2018;Férias
59859;10/07/2018;30/07/2018;Férias
59864;11/10/2018;;Demissão
59865;01/07/2017;;Demissão
59867;13/04/2017;;Demissão
59981;05/09/2017;;Demissão
60004;10/09/2018;;Demissão
60005;07/06/2017;;Demissão
60006;03/07/2019;08/07/2019;Férias
60006;17/06/2019;03/07/2019;Férias
60006;17/12/2018;31/12/2018;Férias
60006;07/01/2018;08/01/2018;Licença Remunerada
60006;18/12/2017;05/01/2018;Férias
60007;12/06/2017;;Demissão
60008;04/09/2017;;Demissão
60009;01/08/2017;;Demissão
60023;05/08/2017;;Demissão
60025;14/12/2018;;Demissão
60026;05/08/2017;;Demissão
60027;03/07/2017;;Demissão
60028;05/08/2017;;Demissão
60029;23/09/2019;12/10/2019;Férias
60029;21/01/2019;09/02/2019;Férias
60029;20/12/2018;31/12/2018;Férias
60030;14/03/2018;;Demissão
60030;03/10/2017;13/03/2018;Auxilio Doença
60030;01/10/2017;03/10/2017;Licença Remunerada
60030;18/09/2017;01/10/2017;Férias
60031;19/02/2018;;Demissão
60031;20/07/2017;25/11/2017;Auxilio Doença
60032;19/11/2018;;Demissão
60033;12/07/2017;;Demissão
60034;11/09/2018;;Demissão
60034;01/10/2017;03/10/2017;Licença Remunerada
60034;18/09/2017;01/10/2017;Férias
60034;06/06/2017;07/06/2017;Atestado Médico
60035;01/03/2018;;Demissão
60040;15/05/2019;;Demissão
60040;20/12/2018;31/12/2018;Recesso/Repouso
60041;10/04/2018;;Demissão
60042;09/08/2018;;Demissão
60042;07/05/2018;17/05/2018;Férias
60042;07/01/2018;08/01/2018;Licença Remunerada
60042;18/12/2017;05/01/2018;Férias
60043;12/08/2017;;Demissão
60066;04/09/2017;;Demissão
60067;01/09/2017;;Demissão
60068;02/08/2017;;Demissão
60069;01/09/2017;;Demissão
60069;07/06/2017;08/06/2017;Atestado Médico
60070;01/12/2017;;Demissão
60070;29/05/2017;30/05/2017;Atestado Médico
60071;03/09/2018;;Demissão
60071;01/10/2017;03/10/2017;Licença Remunerada
60071;18/09/2017;01/10/2017;Férias
60072;15/01/2018;;Demissão
60073;02/08/2017;;Demissão
60073;31/05/2017;01/06/2017;Atestado Médico
60074;01/08/2017;;Demissão
60075;02/08/2017;;Demissão
60076;15/10/2018;;Demissão
60076;07/01/2018;08/01/2018;Licença Remunerada
60076;18/12/2017;05/01/2018;Férias
60077;05/03/2018;;Demissão
60078;04/05/2018;;Demissão
60079;19/08/2019;04/09/2019;Férias
60079;17/12/2018;31/12/2018;Férias
60079;10/09/2018;10/10/2018;Férias
60080;05/08/2017;;Demissão
60086;10/09/2018;;Demissão
60086;07/05/2018;17/05/2018;Férias
60086;07/01/2018;08/01/2018;Licença Remunerada
60086;18/12/2017;05/01/2018;Férias
60087;05/08/2017;;Demissão
60088;13/06/2019;;Demissão
60088;06/05/2019;16/05/2019;Férias
60088;08/09/2018;11/03/2019;Auxilio Doença
60088;07/05/2018;21/05/2018;Férias
60089;04/06/2018;;Demissão
60089;08/05/2018;17/05/2018;Férias
60089;07/05/2018;08/05/2018;Férias
60089;18/12/2017;06/01/2018;Férias
60093;15/01/2018;;Demissão
60099;15/01/2018;;Demissão
60099;23/08/2017;23/09/2017;Auxilio Doença
60099;06/05/2017;07/07/2017;Auxilio Doença
60100;05/03/2018;;Demissão
60101;23/09/2019;12/10/2019;Férias
60101;11/02/2019;02/03/2019;Férias
60101;20/12/2018;31/12/2018;Férias
60102;03/07/2017;;Demissão
60104;08/01/2019;;Demissão
60104;17/12/2018;31/12/2018;Férias
60104;07/05/2018;21/05/2018;Férias
60104;19/02/2018;22/02/2018;Férias
60104;16/10/2017;26/10/2017;Férias
60105;08/05/2017;;Demissão
60107;11/09/2017;;Demissão
60108;20/12/2018;31/12/2018;Férias
60108;01/10/2018;31/10/2018;Férias
60110;16/05/2017;;Demissão
60111;02/08/2017;;Demissão
60112;24/05/2019;10/06/2019;Férias
60112;22/05/2019;24/05/2019;Férias
60112;03/12/2018;31/12/2018;Férias
60112;01/10/2017;03/10/2017;Licença Remunerada
60112;18/09/2017;01/10/2017;Férias
60113;16/09/2019;02/10/2019;Férias
60113;17/06/2019;01/07/2019;Férias
60113;20/12/2018;04/01/2019;Férias
60113;17/09/2018;02/10/2018;Férias
60114;30/09/2019;19/10/2019;Férias
60114;20/12/2018;31/12/2018;Férias
60114;08/10/2018;23/10/2018;Férias
60114;14/05/2018;29/05/2018;Férias
60115;03/08/2017;;Demissão
60122;10/11/2017;;Demissão
60210;02/10/2017;;Demissão
60212;03/12/2018;;Demissão
60214;23/09/2019;17/10/2019;Férias
60214;20/09/2019;21/09/2019;Atestado Médico
60214;11/03/2019;30/03/2019;Férias
60214;20/12/2018;31/12/2018;Férias
60215;06/07/2017;;Demissão
60216;06/02/2018;;Demissão
60217;14/11/2018;;Demissão
60217;07/10/2018;08/10/2018;Férias
60217;17/09/2018;07/10/2018;Férias
60217;07/05/2018;17/05/2018;Férias
60217;16/10/2017;26/10/2017;Férias
60234;12/07/2017;;Demissão
60235;07/07/2019;17/07/2019;Férias
60235;17/06/2019;07/07/2019;Férias
60235;27/12/2018;06/01/2019;Férias
60235;10/12/2018;26/12/2018;Férias
60235;07/05/2018;21/05/2018;Férias
60235;16/10/2017;26/10/2017;Férias
60251;02/09/2017;;Demissão
60253;04/06/2018;;Demissão
60253;07/05/2018;21/05/2018;Férias
60253;26/09/2017;03/10/2017;Licença Remunerada
60253;18/09/2017;26/09/2017;Férias
60254;04/10/2019;05/10/2019;Atestado Médico
60254;23/09/2019;24/09/2019;Atestado Médico
60254;09/09/2019;10/09/2019;Atestado Médico
60254;18/03/2019;06/04/2019;Férias
60254;20/12/2018;31/12/2018;Férias
60255;07/08/2017;;Demissão
60259;17/10/2018;;Demissão
60259;26/09/2017;03/10/2017;Licença Remunerada
60259;18/09/2017;26/09/2017;Férias
60263;04/01/2018;;Demissão
60264;09/09/2019;11/09/2019;Férias
60264;02/05/2019;17/06/2019;Auxilio Doença
60264;03/12/2018;31/12/2018;Férias
60264;22/10/2018;24/10/2018;Férias
60264;18/12/2017;31/12/2017;Férias
60265;06/06/2018;;Demissão
60265;18/12/2017;31/12/2017;Férias
60266;06/03/2018;;Demissão
60266;26/10/2017;27/12/2017;Auxilio Doença
60267;18/03/2019;06/04/2019;Férias
60267;20/12/2018;31/12/2018;Férias
60270;22/07/2019;24/07/2019;Férias
60270;03/12/2018;31/12/2018;Férias
60270;10/09/2018;12/09/2018;Férias
60270;18/12/2017;31/12/2017;Férias
60290;02/09/2017;;Demissão
60291;17/07/2017;;Demissão
60292;19/06/2019;17/07/2019;Férias
60292;17/06/2019;19/06/2019;Férias
60292;03/12/2018;31/12/2018;Férias
60292;05/11/2018;07/11/2018;Férias
60292;18/12/2017;31/12/2017;Férias
